
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T02695
To: KEGG GENES
Hits: 10123 from 1 database
ID                   Definition
mis:MICPUN_92711     hypothetical protein 
mis:MICPUN_92746     EIF5A; eukaryotic translation initiation factor 5A; K03263 translation initiation factor 5A 
mis:MICPUN_92834     ammonium transporter channel family 
mis:MICPUN_92871     ANSA; asparaginase 
mis:MICPUN_92877     phosphatase 2C-like protein 
mis:MICPUN_92934     ELF1_B385; hypothetical protein 
mis:MICPUN_92943     hypothetical protein; K07943 ADP-ribosylation factor-like protein 2 
mis:MICPUN_92955     hypothetical protein; K17302 coatomer, subunit beta' 
mis:MICPUN_93011     HEMB; delta-aminolevulinic acid dehydratase chloroplast precursor; K01698 porphobilinogen synthase [ 
mis:MICPUN_93018     hypothetical protein 
mis:MICPUN_93022     hypothetical protein; K09613 COP9 signalosome complex subunit 5 [EC:3.4.-.-] 
mis:MICPUN_93045     hypothetical protein; K02866 large subunit ribosomal protein L10e 
mis:MICPUN_93055     hypothetical protein 
mis:MICPUN_93062     hypothetical protein; K17605 serine/threonine-protein phosphatase 2A activator 
mis:MICPUN_93072     cytosolic pyruvate kinase; K00873 pyruvate kinase [EC:2.7.1.40] 
mis:MICPUN_93101     hypothetical protein; K12867 pre-mRNA-splicing factor SYF1 
mis:MICPUN_93104     hypothetical protein; K02872 large subunit ribosomal protein L13Ae 
mis:MICPUN_93147     PSAG; photosystem I subunit V; K08905 photosystem I subunit V 
mis:MICPUN_93149     hypothetical protein; K14538 nuclear GTP-binding protein 
mis:MICPUN_93153     hypothetical protein 
mis:MICPUN_93192     hypothetical protein; K05359 arogenate/prephenate dehydratase [EC:4.2.1.91 4.2.1.51] 
mis:MICPUN_93197     histone H3; K11253 histone H3 
mis:MICPUN_93204     hypothetical protein; K00327 NADPH-ferrihemoprotein reductase [EC:1.6.2.4] 
mis:MICPUN_93255     mitochondrial protein translocase family; K17795 mitochondrial import inner membrane translocase sub 
mis:MICPUN_93259     major facilitator superfamily; K03372 MFS transporter, PAT family, solute carrier family 33 (acetyl- 
mis:MICPUN_93264     hypothetical protein; K02495 oxygen-independent coproporphyrinogen III oxidase [EC:1.3.99.22] 
mis:MICPUN_93279     hypothetical protein 
mis:MICPUN_93292     hypothetical protein; K08504 blocked early in transport 1 
mis:MICPUN_93299     ribonucleoside-diphosphate reductase; K10807 ribonucleoside-diphosphate reductase subunit M1 [EC:1.1 
mis:MICPUN_93337     hypothetical protein 
mis:MICPUN_93345     hypothetical protein; K02880 large subunit ribosomal protein L17e 
mis:MICPUN_93354     hypothetical protein; K01885 glutamyl-tRNA synthetase [EC:6.1.1.17] 
mis:MICPUN_93368     hypothetical protein 
mis:MICPUN_93387     hypothetical protein; K17725 sulfur dioxygenase [EC:1.13.11.18] 
mis:MICPUN_93391     major facilitator superfamily 
mis:MICPUN_93395     aminotransferase/S-adenosyl-L-homocysteine hydrolase 
mis:MICPUN_93411     PORA; light-dependent protochlorophyllide oxido-reductase chloroplast precursor; K00218 protochlorop 
mis:MICPUN_93438     hypothetical protein; K01696 tryptophan synthase beta chain [EC:4.2.1.20] 
mis:MICPUN_93465     LHCP4; prasinophyte specific light harvesting complex protein, chloroplast precursor 
mis:MICPUN_93482     hypothetical protein; K16745 B9 domain-containing protein 2 
mis:MICPUN_93499     hypothetical protein; K03038 26S proteasome regulatory subunit N8 
mis:MICPUN_93506     RPL37E; ribosomal protein L37e; K02922 large subunit ribosomal protein L37e 
mis:MICPUN_93509     ATPD; H+-or Na+-translocating F-type, V-type and A-type ATPase superfamily; K02113 F-type H+-transpo 
mis:MICPUN_93513     hypothetical protein 
mis:MICPUN_93520     transcription elongation-nucleosome displacement protein; K15171 transcription elongation factor SPT 
mis:MICPUN_93571     hypothetical protein; K00831 phosphoserine aminotransferase [EC:2.6.1.52] 
mis:MICPUN_93572     hypothetical protein 
mis:MICPUN_93592     TOC34-1; chloroplast envelope protein translocase family 
mis:MICPUN_93596     SMT1; sterol methytransferase; K00559 sterol 24-C-methyltransferase [EC:2.1.1.41] 
mis:MICPUN_93625     PSAN; photosystem I subunit N, chloroplast precursor; K02701 photosystem I subunit PsaN 
mis:MICPUN_93648     hypothetical protein; K10577 ubiquitin-conjugating enzyme E2 I [EC:6.3.2.19] 
mis:MICPUN_93660     hypothetical protein; K06877 DEAD/DEAH box helicase domain-containing protein 
mis:MICPUN_93665     hypothetical protein; K04802 proliferating cell nuclear antigen 
mis:MICPUN_93685     hypothetical protein 
mis:MICPUN_93687     phosphoglucomutase/phosphomannomutase family protein 
mis:MICPUN_93697     hypothetical protein; K03010 DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6] 
mis:MICPUN_93705     hypothetical protein; K02960 small subunit ribosomal protein S16e 
mis:MICPUN_93714     hypothetical protein; K00820 glucosamine--fructose-6-phosphate aminotransferase (isomerizing) [EC:2. 
mis:MICPUN_93721     hypothetical protein; K12450 UDP-glucose 4,6-dehydratase [EC:4.2.1.76] 
mis:MICPUN_93725     hypothetical protein 
mis:MICPUN_93727     hypothetical protein 
mis:MICPUN_93739     hypothetical protein 
mis:MICPUN_93744     hypothetical protein; K02997 small subunit ribosomal protein S9e 
mis:MICPUN_93757     anion exchanger family 
mis:MICPUN_93773     hypothetical protein 
mis:MICPUN_93776     hypothetical protein; K01938 formate--tetrahydrofolate ligase [EC:6.3.4.3] 
mis:MICPUN_93794     hypothetical protein; K13519 lysophospholipid acyltransferase [EC:2.3.1.51 2.3.1.23 2.3.1.-] 
mis:MICPUN_93815     hypothetical protein; K04523 ubiquilin 
mis:MICPUN_93824     mRNA cleavage and polyadenylation factor complex; K14399 polyribonucleotide 5'-hydroxyl-kinase [EC:2 
mis:MICPUN_93885     hypothetical protein 
mis:MICPUN_93904     hypothetical protein 
mis:MICPUN_93908     hypothetical protein 
mis:MICPUN_93912     hypothetical protein 
mis:MICPUN_93933     LIL; light induced like protein 
mis:MICPUN_93952     hypothetical protein; K09497 T-complex protein 1 subunit epsilon 
mis:MICPUN_93957     proteasomal ATPase; K03066 26S proteasome regulatory subunit T6 
mis:MICPUN_93989     hypothetical protein; K12160 small ubiquitin-related modifier 
mis:MICPUN_93991     hypothetical protein; K06630 14-3-3 protein epsilon 
mis:MICPUN_94015     cysteine endopeptidase 
mis:MICPUN_94075     malate dehydrogenase; K00026 malate dehydrogenase [EC:1.1.1.37] 
mis:MICPUN_94088     hypothetical protein; K02900 large subunit ribosomal protein L27Ae 
mis:MICPUN_94101     hypothetical protein 
mis:MICPUN_94136     hypothetical protein 
mis:MICPUN_94166     mitochondrial carrier family 
mis:MICPUN_94181     hypothetical protein 
mis:MICPUN_94195     glycosyltransferase family 66 protein; K07151 dolichyl-diphosphooligosaccharide--protein glycosyltra 
mis:MICPUN_94197     hypothetical protein 
mis:MICPUN_94241     H+-translocating pyrophosphatase family 
mis:MICPUN_94289     hypothetical protein; K13506 glycerol-3-phosphate O-acyltransferase 3/4 [EC:2.3.1.15] 
mis:MICPUN_94315     hypothetical protein; K07977 Arf/Sar family, other 
mis:MICPUN_94345     hypothetical protein; K02908 large subunit ribosomal protein L30e 
mis:MICPUN_94381     hypothetical protein 
mis:MICPUN_94458     Solute:Sodium symporter family 
mis:MICPUN_94459     hypothetical protein; K03689 cytochrome b6-f complex subunit 8 
mis:MICPUN_94461     hypothetical protein; K00033 6-phosphogluconate dehydrogenase [EC:1.1.1.44] 
mis:MICPUN_94478     hypothetical protein; K00208 enoyl-[acyl-carrier protein] reductase I [EC:1.3.1.9 1.3.1.10] 
mis:MICPUN_94482     hypothetical protein; K14753 guanine nucleotide-binding protein subunit beta-2-like 1 protein 
mis:MICPUN_94492     hypothetical protein; K09498 T-complex protein 1 subunit zeta 
mis:MICPUN_94511     hypothetical protein; K12180 COP9 signalosome complex subunit 7 
mis:MICPUN_94512     hypothetical protein; K03236 translation initiation factor 1A 
mis:MICPUN_94539     hypothetical protein 
mis:MICPUN_94567     hypothetical protein; K00411 ubiquinol-cytochrome c reductase iron-sulfur subunit [EC:1.10.2.2] 
mis:MICPUN_94589     hypothetical protein; K10808 ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1] 
mis:MICPUN_94594     hypothetical protein; K03942 NADH dehydrogenase (ubiquinone) flavoprotein 1 [EC:1.6.5.3 1.6.99.3] 
mis:MICPUN_94613     p-type ATPase superfamily; K01534 Cd2+/Zn2+-exporting ATPase [EC:3.6.3.3 3.6.3.5] 
mis:MICPUN_94652     hypothetical protein; K13137 serine-threonine kinase receptor-associated protein 
mis:MICPUN_94662     hypothetical protein; K03006 DNA-directed RNA polymerase II subunit RPB1 [EC:2.7.7.6] 
mis:MICPUN_94689     hypothetical protein; K06234 Ras-related protein Rab-23 
mis:MICPUN_94701     hypothetical protein; K03254 translation initiation factor 3 subunit A 
mis:MICPUN_94750     nascent polypeptide-associated complex subunit alpha-like protein; K03626 nascent polypeptide-associ 
mis:MICPUN_94758     hypothetical protein; K10527 enoyl-CoA hydratase/3-hydroxyacyl-CoA dehydrogenase [EC:4.2.1.17 1.1.1. 
mis:MICPUN_94775     hypothetical protein 
mis:MICPUN_94794     p-type ATPase superfamily 
mis:MICPUN_94842     hypothetical protein; K03248 translation initiation factor 3 subunit G 
mis:MICPUN_94846     uric acid-xanthine permease 
mis:MICPUN_94915     ATP-binding cassette superfamily 
mis:MICPUN_94939     TUA2; alpha tubulin 2; K07374 tubulin alpha 
mis:MICPUN_94954     hypothetical protein 
mis:MICPUN_95021     hypothetical protein 
mis:MICPUN_95034     Drug/Metabolite transporter superfamily 
mis:MICPUN_95054     PSAL; photosystem I subunit XI, chloroplast precursor; K02699 photosystem I subunit XI 
mis:MICPUN_95059     hypothetical protein 
mis:MICPUN_95085     hypothetical protein; K03094 S-phase kinase-associated protein 1 
mis:MICPUN_95143     ATP-binding cassette superfamily 
mis:MICPUN_95175     CYCB; hypothetical protein; K05868 cyclin B 
mis:MICPUN_95185     cytochrome b5 isoform cb5-d 
mis:MICPUN_95208     homoserine dehydrogenase 
mis:MICPUN_95210     hypothetical protein; K15296 alpha-soluble NSF attachment protein 
mis:MICPUN_95257     hypothetical protein 
mis:MICPUN_95269     heat shock protein 70; K09486 hypoxia up-regulated 1 
mis:MICPUN_95291     hypothetical protein 
mis:MICPUN_95305     CAV1; voltage-gated ion channel superfamily 
mis:MICPUN_95307     hypothetical protein; K17338 receptor expression-enhancing protein 1/2/3/4 
mis:MICPUN_95334     fatty acid desaturase; K04712 sphingolipid delta-4 desaturase [EC:1.14.-.-] 
mis:MICPUN_95361     hypothetical protein 
mis:MICPUN_95362     hypothetical protein; K06997 
mis:MICPUN_95367     hypothetical protein; K08955 ATP-dependent metalloprotease [EC:3.4.24.-] 
mis:MICPUN_95387     hypothetical protein 
mis:MICPUN_95396     hypothetical protein; K08334 beclin 1 
mis:MICPUN_95416     hypothetical protein; K02865 large subunit ribosomal protein L10Ae 
mis:MICPUN_95428     hypothetical protein; K12870 pre-mRNA-splicing factor ISY1 
mis:MICPUN_95446     aminotransferase 
mis:MICPUN_95460     hypothetical protein; K02938 large subunit ribosomal protein L8e 
mis:MICPUN_95475     hypothetical protein; K02984 small subunit ribosomal protein S3Ae 
mis:MICPUN_95488     SEC61a; type II secretory pathway family; K10956 protein transport protein SEC61 subunit alpha 
mis:MICPUN_95499     ELF4; hypothetical protein 
mis:MICPUN_95520     hypothetical protein; K02945 small subunit ribosomal protein S1 
mis:MICPUN_95598     hypothetical protein; K12611 mRNA-decapping enzyme 1B [EC:3.-.-.-] 
mis:MICPUN_95622     hypothetical protein; K09517 DnaJ homolog subfamily B member 11 
mis:MICPUN_95643     hypothetical protein 
mis:MICPUN_95648     hypothetical protein; K14004 protein transport protein SEC13 
mis:MICPUN_95694     hypothetical protein; K02995 small subunit ribosomal protein S8e 
mis:MICPUN_95710     hypothetical protein; K12193 charged multivesicular body protein 3 
mis:MICPUN_95751     hypothetical protein; K12622 U6 snRNA-associated Sm-like protein LSm3 
mis:MICPUN_95759     LHCB5; chlorophyll a/b-binding protein CP26, chloroplast precursor; K08916 light-harvesting complex  
mis:MICPUN_95766     hypothetical protein; K02212 DNA replication licensing factor MCM4 [EC:3.6.4.12] 
mis:MICPUN_95786     hypothetical protein; K06268 serine/threonine-protein phosphatase 2B regulatory subunit 
mis:MICPUN_95887     hypothetical protein; K09837 carotene epsilon-monooxygenase [EC:1.14.99.45] 
mis:MICPUN_95914     hypothetical protein; K10755 replication factor C subunit 2/4 
mis:MICPUN_95921     hypothetical protein; K03526 (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase [EC:1.17.7.1] 
mis:MICPUN_95929     hypothetical protein 
mis:MICPUN_95935     hypothetical protein; K12811 ATP-dependent RNA helicase DDX46/PRP5 [EC:3.6.4.13] 
mis:MICPUN_95940     hypothetical protein 
mis:MICPUN_95986     hypothetical protein; K02942 large subunit ribosomal protein LP1 
mis:MICPUN_95995     hypothetical protein; K02889 large subunit ribosomal protein L21e 
mis:MICPUN_96004     hypothetical protein; K02930 large subunit ribosomal protein L4e 
mis:MICPUN_96064     hypothetical protein; K02737 20S proteasome subunit beta 5 [EC:3.4.25.1] 
mis:MICPUN_96074     hypothetical protein; K17086 transmembrane 9 superfamily member 2/4 
mis:MICPUN_96092     glycine hydroxymethyltransferase; K00600 glycine hydroxymethyltransferase [EC:2.1.2.1] 
mis:MICPUN_96095     hypothetical protein; K00278 L-aspartate oxidase [EC:1.4.3.16] 
mis:MICPUN_96102     hypothetical protein 
mis:MICPUN_96121     hypothetical protein 
mis:MICPUN_96161     hypothetical protein; K11493 regulator of chromosome condensation 
mis:MICPUN_96164     hypothetical protein 
mis:MICPUN_96206     HEME1; uroporphyrinogen decarboxylase chloroplast precursor; K01599 uroporphyrinogen decarboxylase [ 
mis:MICPUN_96229     GLYK; glycerate kinase; K15918 D-glycerate 3-kinase [EC:2.7.1.31] 
mis:MICPUN_96236     CHLM; magnesium-protoporphyrin IX methyltransferase chloroplast precursor; K03428 magnesium-protopor 
mis:MICPUN_96256     AMY2; glycoside hydrolase family 13 protein 
mis:MICPUN_96259     PF20; flagellar WD repeat protein PF20 
mis:MICPUN_96260     RBCL; ribulose bisphosphate carboxylase-like protein, large chain (EC:4.1.1.39) 
mis:MICPUN_96274     hypothetical protein 
mis:MICPUN_96291     AE_1; anion exchanger family 
mis:MICPUN_96323     hypothetical protein; K01873 valyl-tRNA synthetase [EC:6.1.1.9] 
mis:MICPUN_96325     KAP; kinesin associated protein 
mis:MICPUN_96326     ALB3.1; cytochrome oxidase biogenesis family; K03217 YidC/Oxa1 family membrane protein insertase 
mis:MICPUN_96328     LI818; chlorophyll a/b-binding protein-like protein, chloroplast precursor 
mis:MICPUN_96332     FEN1; flap endonuclease-1; K04799 flap endonuclease-1 [EC:3.-.-.-] 
mis:MICPUN_96333     PGM1; 2,3-bisphosphoglycerate-independent phosphoglycerate mutase; K15633 2,3-bisphosphoglycerate-in 
mis:MICPUN_96334     hypothetical protein 
mis:MICPUN_96336     lactoylglutathione lyase 
mis:MICPUN_96340     SNF2 super family 
mis:MICPUN_96347     cytidine/deoxycytidylate deaminase family protein 
mis:MICPUN_96354     IFT72, 74; intraflagellar transport protein IFT72/74 
mis:MICPUN_96376     pyridoxal kinase; K00868 pyridoxine kinase [EC:2.7.1.35] 
mis:MICPUN_96377     LF4; long flagella protein LF4; K08830 renal tumor antigen [EC:2.7.11.22] 
mis:MICPUN_96385     LC7; dynein outer arm light chain; K10419 dynein light chain roadblock-type 
mis:MICPUN_96388     AMY4; glycoside hydrolase family 13 protein 
mis:MICPUN_96389     LHCP2.2; prasinophyte specific chlorophyll a/b-binding protein, chloroplast precursor 
mis:MICPUN_96416     RSP12; radial spoke protein 12, cyclophilin-like protein 
mis:MICPUN_96417     RAD51D; Rad51 DNA recombinase 4 
mis:MICPUN_96425     NIT; hydrolase, carbon-nitrogen family protein 
mis:MICPUN_96426     hydroxyacylglutathione hydrolase; K01069 hydroxyacylglutathione hydrolase [EC:3.1.2.6] 
mis:MICPUN_96428     PORC; light-dependent protochlorophyllide oxido-reductase 
mis:MICPUN_96433     MLH1; DNA mismatch repair and recombination; K08734 DNA mismatch repair protein MLH1 
mis:MICPUN_96438     ISCU; iron-sulfur cofactor synthesis protein 
mis:MICPUN_96442     GWD2; carbohydrate-binding module family 45 protein; K08244 alpha-glucan, water dikinase [EC:2.7.9.4 
mis:MICPUN_96444     RIB72; protofilament ribbon protein of flagellar microtubules 
mis:MICPUN_96445     actin superfamily; K11662 actin-related protein 6 
mis:MICPUN_96453     succinic semialdehyde dehydrogenase 
mis:MICPUN_96455     PYC; pyruvate carboyxlase; K01958 pyruvate carboxylase [EC:6.4.1.1] 
mis:MICPUN_96474     FUM-2; fumarate hydratase; K01679 fumarate hydratase, class II [EC:4.2.1.2] 
mis:MICPUN_96480     serine acetyl transferase; K00640 serine O-acetyltransferase [EC:2.3.1.30] 
mis:MICPUN_96484     FAP45; flagellar associated protein FAP45, tentative 
mis:MICPUN_96505     hydroxyacylglutathione hydrolase 
mis:MICPUN_96511     hypothetical protein 
mis:MICPUN_96517     non phosphorylating glyceraldehyde-3-phosphate dehydrogenase; K00131 glyceraldehyde-3-phosphate dehy 
mis:MICPUN_96518     nad-dependent malate dehydrogenase; K00026 malate dehydrogenase [EC:1.1.1.37] 
mis:MICPUN_96530     CDHC1B; cytoplasmic dynein heavy chain 1b; K10414 dynein heavy chain 2, cytosolic 
mis:MICPUN_96617     cysteine-trna ligase; K01883 cysteinyl-tRNA synthetase [EC:6.1.1.16] 
mis:MICPUN_96619     dihydrolipoamide S-acetyltransferase of the pyruvate dehydrogenase 
mis:MICPUN_96626     PGP; phosphoglycolate phosphatase; K01091 phosphoglycolate phosphatase [EC:3.1.3.18] 
mis:MICPUN_96632     2-isopropylmalate synthase; K01649 2-isopropylmalate synthase [EC:2.3.3.13] 
