
GenomeNet icon	
LinkDB Search


Mode: Single Entry to Database
From: KEGG GENOME T01029
To: KEGG GENES
Hits: 7603 from 1 database
ID                   Definition
olu:OSTLU_93436      hypothetical protein 
olu:OSTLU_93439      hypothetical protein 
olu:OSTLU_93440      hypothetical protein 
olu:OSTLU_93442      hypothetical protein 
olu:OSTLU_93445      hypothetical protein 
olu:OSTLU_93448      hypothetical protein 
olu:OSTLU_9345       hypothetical protein 
olu:OSTLU_93452      hypothetical protein 
olu:OSTLU_93455      hypothetical protein 
olu:OSTLU_93459      hypothetical protein 
olu:OSTLU_93460      hypothetical protein 
olu:OSTLU_93463      hypothetical protein 
olu:OSTLU_93465      hypothetical protein 
olu:OSTLU_93468      hypothetical protein; K02897 large subunit ribosomal protein L25 
olu:OSTLU_93472      hypothetical protein 
olu:OSTLU_93480      hypothetical protein 
olu:OSTLU_93482      hypothetical protein 
olu:OSTLU_93490      hypothetical protein 
olu:OSTLU_93497      ELIP12; possible early light inducible protein 
olu:OSTLU_93502      hypothetical protein 
olu:OSTLU_93505      hypothetical protein 
olu:OSTLU_93506      hypothetical protein 
olu:OSTLU_93512      hypothetical protein 
olu:OSTLU_93514      hypothetical protein 
olu:OSTLU_93530      hypothetical protein 
olu:OSTLU_93533      hypothetical protein 
olu:OSTLU_93535      hypothetical protein 
olu:OSTLU_93538      hypothetical protein 
olu:OSTLU_93544      hypothetical protein 
olu:OSTLU_93554      hypothetical protein 
olu:OSTLU_93558      hypothetical protein 
olu:OSTLU_9356       hypothetical protein; K15153 mediator of RNA polymerase II transcription subunit 31 
olu:OSTLU_93561      hypothetical protein 
olu:OSTLU_93564      hypothetical protein 
olu:OSTLU_93571      hypothetical protein 
olu:OSTLU_93572      hypothetical protein 
olu:OSTLU_93573      hypothetical protein 
olu:OSTLU_93575      hypothetical protein 
olu:OSTLU_93578      hypothetical protein 
olu:OSTLU_93591      hypothetical protein 
olu:OSTLU_93596      hypothetical protein 
olu:OSTLU_93598      hypothetical protein 
olu:OSTLU_93602      hypothetical protein 
olu:OSTLU_93609      hypothetical protein 
olu:OSTLU_93610      hypothetical protein 
olu:OSTLU_93613      hypothetical protein 
olu:OSTLU_93614      hypothetical protein; K03538 ribonuclease P protein subunit POP4 [EC:3.1.26.5] 
olu:OSTLU_93616      hypothetical protein 
olu:OSTLU_93617      hypothetical protein 
olu:OSTLU_93618      hypothetical protein 
olu:OSTLU_93619      hypothetical protein 
olu:OSTLU_93620      hypothetical protein 
olu:OSTLU_93621      hypothetical protein 
olu:OSTLU_93622      hypothetical protein 
olu:OSTLU_93625      hypothetical protein 
olu:OSTLU_93629      hypothetical protein; K01423 [EC:3.4.-.-] 
olu:OSTLU_93633      hypothetical protein 
olu:OSTLU_93634      hypothetical protein 
olu:OSTLU_93639      hypothetical protein 
olu:OSTLU_93641      hypothetical protein 
olu:OSTLU_93648      hypothetical protein 
olu:OSTLU_93654      hypothetical protein 
olu:OSTLU_93660      hypothetical protein 
olu:OSTLU_93665      hypothetical protein 
olu:OSTLU_93669      hypothetical protein 
olu:OSTLU_93682      hypothetical protein 
olu:OSTLU_93683      hypothetical protein 
olu:OSTLU_93684      hypothetical protein 
olu:OSTLU_93685      hypothetical protein 
olu:OSTLU_93704      hypothetical protein 
olu:OSTLU_93707      hypothetical protein 
olu:OSTLU_93708      hypothetical protein 
olu:OSTLU_93712      hypothetical protein 
olu:OSTLU_93715      hypothetical protein 
olu:OSTLU_93716      hypothetical protein 
olu:OSTLU_93719      hypothetical protein; K14800 pre-rRNA-processing protein TSR2 
olu:OSTLU_93721      hypothetical protein 
olu:OSTLU_93726      hypothetical protein 
olu:OSTLU_93733      hypothetical protein 
olu:OSTLU_93741      hypothetical protein 
olu:OSTLU_93744      hypothetical protein 
olu:OSTLU_93746      hypothetical protein 
olu:OSTLU_93753      hypothetical protein 
olu:OSTLU_93762      hypothetical protein 
olu:OSTLU_93763      hypothetical protein 
olu:OSTLU_93767      hypothetical protein; K11674 microspherule protein 1 
olu:OSTLU_93770      PRPS6; Plastid ribosomal protein S6 small ribosomal subunit 
olu:OSTLU_93771      hypothetical protein 
olu:OSTLU_93774      hypothetical protein 
olu:OSTLU_93776      hypothetical protein 
olu:OSTLU_93786      hypothetical protein 
olu:OSTLU_93787      hypothetical protein 
olu:OSTLU_93811      hypothetical protein 
olu:OSTLU_93816      hypothetical protein 
olu:OSTLU_93818      hypothetical protein 
olu:OSTLU_93828      hypothetical protein 
olu:OSTLU_93830      hypothetical protein; K01259 proline iminopeptidase [EC:3.4.11.5] 
olu:OSTLU_93844      hypothetical protein 
olu:OSTLU_9385       hypothetical protein; K02639 ferredoxin 
olu:OSTLU_93851      hypothetical protein 
olu:OSTLU_93852      hypothetical protein 
olu:OSTLU_93853      hypothetical protein 
olu:OSTLU_93854      hypothetical protein 
olu:OSTLU_93856      hypothetical protein 
olu:OSTLU_93859      hypothetical protein 
olu:OSTLU_93862      hypothetical protein 
olu:OSTLU_93864      hypothetical protein 
olu:OSTLU_93869      hypothetical protein 
olu:OSTLU_93877      hypothetical protein 
olu:OSTLU_93878      hypothetical protein 
olu:OSTLU_93879      hypothetical protein 
olu:OSTLU_93883      hypothetical protein 
olu:OSTLU_93885      hypothetical protein 
olu:OSTLU_93889      hypothetical protein 
olu:OSTLU_93891      hypothetical protein 
olu:OSTLU_93894      hypothetical protein 
olu:OSTLU_93900      hypothetical protein 
olu:OSTLU_93903      hypothetical protein 
olu:OSTLU_93908      hypothetical protein 
olu:OSTLU_93909      hypothetical protein; K11549 kinetochore protein Spc24, animal type 
olu:OSTLU_93911      hypothetical protein 
olu:OSTLU_93914      hypothetical protein 
olu:OSTLU_93917      hypothetical protein 
olu:OSTLU_93920      hypothetical protein 
olu:OSTLU_93921      hypothetical protein 
olu:OSTLU_93924      hypothetical protein 
olu:OSTLU_93929      hypothetical protein 
olu:OSTLU_93930      hypothetical protein 
olu:OSTLU_93935      hypothetical protein 
olu:OSTLU_93944      hypothetical protein 
olu:OSTLU_93951      hypothetical protein 
olu:OSTLU_93954      hypothetical protein; K15200 general transcription factor 3C polypeptide 2 
olu:OSTLU_93957      hypothetical protein 
olu:OSTLU_93961      hypothetical protein 
olu:OSTLU_93963      hypothetical protein 
olu:OSTLU_93971      hypothetical protein 
olu:OSTLU_93976      hypothetical protein 
olu:OSTLU_93979      hypothetical protein 
olu:OSTLU_93980      hypothetical protein 
olu:OSTLU_93986      hypothetical protein 
olu:OSTLU_93991      hypothetical protein 
olu:OSTLU_93992      hypothetical protein 
olu:OSTLU_93996      hypothetical protein 
olu:OSTLU_94000      hypothetical protein 
olu:OSTLU_94008      hypothetical protein 
olu:OSTLU_94013      hypothetical protein 
olu:OSTLU_94026      hypothetical protein 
olu:OSTLU_94028      hypothetical protein 
olu:OSTLU_94029      hypothetical protein 
olu:OSTLU_94030      hypothetical protein 
olu:OSTLU_9404       hypothetical protein 
olu:OSTLU_94041      hypothetical protein 
olu:OSTLU_94049      hypothetical protein 
olu:OSTLU_94051      hypothetical protein 
olu:OSTLU_94053      hypothetical protein 
olu:OSTLU_94054      hypothetical protein 
olu:OSTLU_94056      hypothetical protein 
olu:OSTLU_94057      hypothetical protein 
olu:OSTLU_94061      hypothetical protein 
olu:OSTLU_94067      hypothetical protein; K11375 elongator complex protein 4 
olu:OSTLU_94071      hypothetical protein 
olu:OSTLU_94078      hypothetical protein 
olu:OSTLU_94088      hypothetical protein 
olu:OSTLU_94090      hypothetical protein 
olu:OSTLU_94099      hypothetical protein; K14300 nuclear pore complex protein Nup133 
olu:OSTLU_94109      hypothetical protein 
olu:OSTLU_94111      hypothetical protein 
olu:OSTLU_94113      hypothetical protein 
olu:OSTLU_94122      hypothetical protein; K15075 DNA repair/transcription protein MET18/MMS19 
olu:OSTLU_9413       hypothetical protein 
olu:OSTLU_94131      hypothetical protein 
olu:OSTLU_94134      hypothetical protein 
olu:OSTLU_94138      hypothetical protein 
olu:OSTLU_94145      hypothetical protein 
olu:OSTLU_94146      hypothetical protein 
olu:OSTLU_94153      hypothetical protein 
olu:OSTLU_94154      hypothetical protein 
olu:OSTLU_94157      hypothetical protein 
olu:OSTLU_94158      hypothetical protein 
olu:OSTLU_94160      hypothetical protein 
olu:OSTLU_94161      hypothetical protein 
olu:OSTLU_94162      hypothetical protein 
olu:OSTLU_94163      hypothetical protein 
olu:OSTLU_94165      hypothetical protein; K03538 ribonuclease P protein subunit POP4 [EC:3.1.26.5] 
olu:OSTLU_94166      hypothetical protein 
olu:OSTLU_94169      hypothetical protein 
olu:OSTLU_94170      hypothetical protein 
olu:OSTLU_9418       hypothetical protein 
olu:OSTLU_9419       hypothetical protein 
olu:OSTLU_94198      hypothetical protein; K03635 molybdopterin synthase catalytic subunit [EC:2.-.-.-] 
olu:OSTLU_94212      hypothetical protein 
olu:OSTLU_94219      hypothetical protein 
olu:OSTLU_94220      hypothetical protein; K12844 U4/U6 small nuclear ribonucleoprotein PRP31 
olu:OSTLU_94223      hypothetical protein 
olu:OSTLU_9423       hypothetical protein 
olu:OSTLU_94241      hypothetical protein 
olu:OSTLU_94245      CaCA family transporter: sodium ion/potassium ion/calcium ion 
olu:OSTLU_94246      hypothetical protein; K00301 sarcosine oxidase [EC:1.5.3.1] 
olu:OSTLU_94272      MFS family transporter: phosphate 
olu:OSTLU_94294      MPT family transporter: inner membrane translocase (import) Tim22; K17790 mitochondrial import inner 
olu:OSTLU_94301      hypothetical protein; K03771 peptidyl-prolyl cis-trans isomerase SurA [EC:5.2.1.8] 
olu:OSTLU_94305      hypothetical protein 
olu:OSTLU_94311      hypothetical protein 
olu:OSTLU_94333      PRPS15; Plastid ribosomal protein S15 small ribosomal subunit; K02956 small subunit ribosomal protei 
olu:OSTLU_94354      hypothetical protein 
olu:OSTLU_94378      hypothetical protein 
olu:OSTLU_94380      hypothetical protein 
olu:OSTLU_94390      hypothetical protein; K03138 transcription initiation factor TFIIF subunit alpha 
olu:OSTLU_94394      hypothetical protein 
olu:OSTLU_94405      hypothetical protein 
olu:OSTLU_94419      hypothetical protein 
olu:OSTLU_94434      hypothetical protein 
olu:OSTLU_9445       hypothetical protein; K03949 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 5 
olu:OSTLU_94457      hypothetical protein 
olu:OSTLU_94458      hypothetical protein 
olu:OSTLU_94472      hypothetical protein 
olu:OSTLU_94478      hypothetical protein 
olu:OSTLU_94479      hypothetical protein 
olu:OSTLU_94480      hypothetical protein 
olu:OSTLU_94483      hypothetical protein 
olu:OSTLU_94496      hypothetical protein 
olu:OSTLU_94506      hypothetical protein 
olu:OSTLU_94516      hypothetical protein 
olu:OSTLU_94562      hypothetical protein; K17680 twinkle protein [EC:3.6.4.12] 
olu:OSTLU_94568      hypothetical protein 
olu:OSTLU_94585      hypothetical protein 
olu:OSTLU_94593      hypothetical protein 
olu:OSTLU_9462       hypothetical protein 
olu:OSTLU_9463       RPL22; Ribosomal protein L22, component of cytosolic 80S ribosome and 60S large subunit; K02891 larg 
olu:OSTLU_94637      ABC(ATP-binding) family transporter: iron compound; K12608 CCR4-NOT complex subunit CAF16 
olu:OSTLU_94638      hypothetical protein; K17279 receptor expression-enhancing protein 5/6 
olu:OSTLU_94665      hypothetical protein 
olu:OSTLU_94690      hypothetical protein 
olu:OSTLU_94705      hypothetical protein 
olu:OSTLU_94712      hypothetical protein; K00417 ubiquinol-cytochrome c reductase subunit 7 
olu:OSTLU_94716      RPS9; Ribosomal protein S9, component of cytosolic 80S ribosome and 40S small subunit; K02997 small  
olu:OSTLU_94721      hypothetical protein 
olu:OSTLU_94723      MFS family transporter: glycerol-3-phosphate 
olu:OSTLU_94724      hypothetical protein 
olu:OSTLU_9473       hypothetical protein 
olu:OSTLU_94731      hypothetical protein 
olu:OSTLU_94754      hypothetical protein 
olu:OSTLU_94758      RPL6; Ribosomal protein L6, component of cytosolic 80S ribosome and 60S large subunit; K02934 large  
olu:OSTLU_94760      hypothetical protein; K04371 mitogen-activated protein kinase 1/3 [EC:2.7.11.24] 
olu:OSTLU_94768      hypothetical protein 
olu:OSTLU_94776      hypothetical protein 
olu:OSTLU_94779      hypothetical protein 
olu:OSTLU_94781      hypothetical protein 
olu:OSTLU_94783      hypothetical protein 
olu:OSTLU_94785      hypothetical protein 
olu:OSTLU_94805      hypothetical protein; K07252 dolichyldiphosphatase [EC:3.6.1.43] 
olu:OSTLU_9481       hypothetical protein; K17805 mitochondrial import inner membrane translocase subunit TIM16 
olu:OSTLU_94831      hypothetical protein; K01624 fructose-bisphosphate aldolase, class II [EC:4.1.2.13] 
olu:OSTLU_94845      hypothetical protein 
olu:OSTLU_94849      ABC(ABCG) family transporter: multidrug 
olu:OSTLU_9485       hypothetical protein; K12876 RNA-binding protein 8A 
olu:OSTLU_9486       hypothetical protein 
olu:OSTLU_94867      hypothetical protein; K12858 ATP-dependent RNA helicase DDX23/PRP28 [EC:3.6.4.13] 
olu:OSTLU_94868      hypothetical protein 
olu:OSTLU_94871      hypothetical protein 
olu:OSTLU_94888      hypothetical protein 
olu:OSTLU_94891      hypothetical protein 
olu:OSTLU_94892      hypothetical protein; K09611 probable aminopeptidase NPEPL1 [EC:3.4.11.-] 
olu:OSTLU_94921      MPT family transporter: inner membrane translocase (import) Tim44; K17804 mitochondrial import inner 
olu:OSTLU_94973      hypothetical protein 
olu:OSTLU_94976      hypothetical protein; K03648 uracil-DNA glycosylase [EC:3.2.2.27] 
olu:OSTLU_9500       hypothetical protein 
olu:OSTLU_95000      hypothetical protein 
olu:OSTLU_95003      hypothetical protein 
olu:OSTLU_95019      hypothetical protein 
olu:OSTLU_95031      hypothetical protein 
olu:OSTLU_95034      hypothetical protein 
olu:OSTLU_95041      hypothetical protein 
olu:OSTLU_9505       hypothetical protein 
olu:OSTLU_9512       hypothetical protein 
olu:OSTLU_9533       hypothetical protein 
olu:OSTLU_9534       hypothetical protein 
olu:OSTLU_9540       hypothetical protein 
olu:OSTLU_9544       hypothetical protein 
olu:OSTLU_95454      SUFE; conserved protein probably involved in Fe-S center assembly; K02426 cysteine desulfuration pro 
olu:OSTLU_9549       hypothetical protein 
olu:OSTLU_9555       hypothetical protein 
olu:OSTLU_956        hypothetical protein 
olu:OSTLU_9568       hypothetical protein 
olu:OSTLU_9570       hypothetical protein 
olu:OSTLU_9572       F-ATPase family transporter: protons (vacuolar); K02144 V-type H+-transporting ATPase 54 kD subunit  
olu:OSTLU_9576       hypothetical protein 
olu:OSTLU_9586       hypothetical protein 
olu:OSTLU_9589       hypothetical protein 
olu:OSTLU_9601       hypothetical protein 
olu:OSTLU_9610       hypothetical protein; K02968 small subunit ribosomal protein S20 
olu:OSTLU_9611       hypothetical protein 
olu:OSTLU_9615       hypothetical protein 
olu:OSTLU_9623       hypothetical protein 
olu:OSTLU_9637       hypothetical protein 
olu:OSTLU_9648       hypothetical protein 
olu:OSTLU_9652       PRPS17; Plastid ribosomal protein S17 small ribosomal subunit; K02961 small subunit ribosomal protei 
olu:OSTLU_9654       hypothetical protein 
olu:OSTLU_9668       hypothetical protein 
olu:OSTLU_9675       hypothetical protein 
olu:OSTLU_9681       hypothetical protein 
olu:OSTLU_9688       hypothetical protein 
olu:OSTLU_969        hypothetical protein; K03240 translation initiation factor eIF-2B subunit epsilon 
olu:OSTLU_9692       hypothetical protein; K08998 hypothetical protein 
olu:OSTLU_9697       hypothetical protein; K05337 ferredoxin 
olu:OSTLU_9699       hypothetical protein 
olu:OSTLU_9704       hypothetical protein 
olu:OSTLU_9714       hypothetical protein; K03127 transcription initiation factor TFIID subunit 13 
olu:OSTLU_9736       hypothetical protein 
olu:OSTLU_9737       hypothetical protein 
olu:OSTLU_9748       hypothetical protein 
olu:OSTLU_9756       hypothetical protein; K17292 tubulin-specific chaperone A 
olu:OSTLU_9763       hypothetical protein 
olu:OSTLU_9775       hypothetical protein 
olu:OSTLU_9781       hypothetical protein 
olu:OSTLU_9790       CYC4; distinct from photosynthetic electron transfer catalyst, CYC6; K08906 cytochrome c6 
olu:OSTLU_9818       hypothetical protein 
olu:OSTLU_9831       hypothetical protein; K03358 anaphase-promoting complex subunit 11 
olu:OSTLU_9845       hypothetical protein; K02904 large subunit ribosomal protein L29 
olu:OSTLU_9854       hypothetical protein; K05460 hepatocyte growth factor 
olu:OSTLU_9857       Tat family transporter: protein export (chloroplast membrane protein HCF106C); K03116 sec-independen 
